pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
256,2025-08-31T09:17:44.221640,7 (161),full,2,4,left,right,6,,7,,2,,,,TEST_256
256,2025-08-31T09:01:07.221640,8 (178),left,0,4,left,right,2,,,,4,2,,4,TEST_256
256,2025-08-31T09:13:56.221640,8 (178),right,1,3,left,neither,2,,,,,,,,TEST_256
256,2025-08-31T09:11:22.221640,8 (178),full,2,6,left,neither,5,,7,4,,,7,,TEST_256
256,2025-08-31T09:24:02.221640,9 (194),left,0,1,right,left,6,3,7,3,,,,4,TEST_256
256,2025-08-31T09:42:42.221640,9 (194),right,1,4,left,left,7,3,3,,3,,,,TEST_256
256,2025-08-31T09:25:15.221640,9 (194),full,2,4,right,neither,7,4,,,6,4,,6,TEST_256
256,2025-08-31T09:47:51.221640,10 (176),left,0,1,right,left,2,5,,,,,3,,TEST_256
256,2025-08-31T09:17:36.221640,10 (176),right,1,2,right,right,2,,,1,6,,2,,TEST_256
256,2025-08-31T09:41:23.221640,10 (176),full,2,4,left,neither,5,2,,4,5,1,5,,TEST_256
256,2025-08-31T09:23:11.221640,11 (115),left,0,7,left,right,6,6,,6,,6,,,TEST_256
256,2025-08-31T09:51:06.221640,11 (115),right,1,6,neither,right,5,,,,7,7,3,3,TEST_256
256,2025-08-31T09:27:28.221640,11 (115),full,2,3,right,left,5,2,1,,,1,3,,TEST_256
256,2025-08-31T09:19:04.221640,12 (118),left,0,3,right,neither,4,,1,,4,,2,,TEST_256
256,2025-08-31T09:28:39.221640,12 (118),right,1,7,neither,left,5,5,,5,,,5,,TEST_256
256,2025-08-31T09:17:53.221640,12 (118),full,2,2,left,right,1,7,,3,6,7,,,TEST_256
256,2025-08-31T09:38:29.221640,13 (127),left,0,5,neither,right,4,,,,5,,,5,TEST_256
256,2025-08-31T09:51:01.221640,13 (127),right,1,4,neither,neither,2,,7,,,,4,,TEST_256
256,2025-08-31T09:22:55.221640,13 (127),full,2,6,neither,right,3,3,5,,,,2,,TEST_256
256,2025-08-31T09:00:33.221640,14 (164),left,0,6,neither,neither,3,,,,1,,,5,TEST_256
256,2025-08-31T09:10:02.221640,14 (164),right,1,6,right,right,2,1,,,,,4,,TEST_256
256,2025-08-31T09:42:21.221640,14 (164),full,2,5,neither,left,7,,5,,2,,7,,TEST_256
256,2025-08-31T09:26:14.221640,15 (109),left,0,4,left,neither,5,6,,5,,,3,3,TEST_256
256,2025-08-31T09:48:57.221640,15 (109),right,1,6,left,right,3,,,2,,,,5,TEST_256
256,2025-08-31T09:40:18.221640,15 (109),full,2,4,neither,right,4,,6,,7,2,,1,TEST_256
256,2025-08-31T09:37:07.221640,16 (168),left,0,1,left,left,3,7,4,5,5,,4,5,TEST_256
256,2025-08-31T09:09:01.221640,16 (168),right,1,1,neither,left,6,6,1,,,2,,1,TEST_256
256,2025-08-31T09:43:15.221640,16 (168),full,2,6,left,neither,3,,,,7,,,,TEST_256
256,2025-08-31T09:43:00.221640,17 (191),left,0,5,neither,left,7,1,5,4,,,2,,TEST_256
256,2025-08-31T09:35:53.221640,17 (191),right,1,7,right,neither,5,5,3,4,3,7,1,1,TEST_256
256,2025-08-31T08:54:53.221640,17 (191),full,2,3,left,neither,3,,7,,,,,6,TEST_256
256,2025-08-31T09:53:45.221640,18 (196),left,0,2,right,left,4,5,,2,,,7,5,TEST_256
256,2025-08-31T09:01:09.221640,18 (196),right,1,1,neither,neither,1,4,,,,3,7,,TEST_256
256,2025-08-31T09:25:29.221640,18 (196),full,2,5,right,right,6,,4,5,,,2,5,TEST_256
256,2025-08-31T09:28:55.221640,19 (192),left,0,5,left,right,6,6,,3,,,,5,TEST_256
256,2025-08-31T09:20:43.221640,19 (192),right,1,6,right,left,5,4,,5,,3,,1,TEST_256
256,2025-08-31T09:50:16.221640,19 (192),full,2,2,right,right,3,,,,,,,,TEST_256
256,2025-08-31T09:13:22.221640,20 (177),left,0,7,left,left,4,,,,,,6,,TEST_256
256,2025-08-31T09:47:30.221640,20 (177),right,1,7,neither,right,3,,5,7,6,2,6,2,TEST_256
256,2025-08-31T09:09:37.221640,20 (177),full,2,6,neither,right,2,,7,1,,1,,,TEST_256
256,2025-08-31T09:52:16.221640,21 (116),left,0,6,neither,left,7,4,6,,4,3,1,,TEST_256
256,2025-08-31T09:50:04.221640,21 (116),right,1,1,right,left,3,,,1,,,5,1,TEST_256
256,2025-08-31T09:01:12.221640,21 (116),full,2,5,right,left,5,2,2,1,,,,,TEST_256
256,2025-08-31T09:11:20.221640,22 (160),left,0,6,neither,neither,3,4,1,,,7,,2,TEST_256
256,2025-08-31T09:02:18.221640,22 (160),right,1,2,neither,right,2,3,,7,,7,,3,TEST_256
256,2025-08-31T08:58:48.221640,22 (160),full,2,2,neither,neither,3,7,,,,,,,TEST_256
256,2025-08-31T08:58:45.221640,23 (161),left,0,1,neither,neither,1,,6,,,,,7,TEST_256
256,2025-08-31T09:43:38.221640,23 (161),right,1,5,right,neither,1,6,,3,6,,2,4,TEST_256
256,2025-08-31T09:48:00.221640,23 (161),full,2,7,left,left,2,,7,,,7,,,TEST_256
256,2025-08-31T09:25:47.221640,24 (175),left,0,1,neither,left,4,,,3,,,3,5,TEST_256
256,2025-08-31T09:50:17.221640,24 (175),right,1,5,right,neither,3,6,,2,,,4,1,TEST_256
256,2025-08-31T09:16:58.221640,24 (175),full,2,5,left,right,7,3,,2,3,2,2,,TEST_256
256,2025-08-31T09:20:42.221640,25 (160),left,0,1,left,left,5,,4,7,1,6,,3,TEST_256
256,2025-08-31T09:27:38.221640,25 (160),right,1,6,left,right,6,5,,,,,3,3,TEST_256
256,2025-08-31T09:48:18.221640,25 (160),full,2,4,right,neither,3,,,6,6,,6,4,TEST_256
256,2025-08-31T09:10:45.221640,26 (144),left,0,5,neither,left,3,,,6,,5,7,2,TEST_256
256,2025-08-31T09:03:15.221640,26 (144),right,1,2,right,neither,7,,,,6,6,5,,TEST_256
256,2025-08-31T08:58:16.221640,26 (144),full,2,3,left,neither,2,,7,4,,1,3,,TEST_256
256,2025-08-31T09:18:08.221640,27 (193),left,0,3,left,left,5,,,,5,,7,,TEST_256
256,2025-08-31T09:16:15.221640,27 (193),right,1,5,neither,neither,5,,3,,3,7,,3,TEST_256
256,2025-08-31T08:56:11.221640,27 (193),full,2,7,neither,neither,6,,,,,1,4,,TEST_256
256,2025-08-31T09:18:55.221640,28 (118),left,0,4,right,neither,7,,,,4,5,,4,TEST_256
256,2025-08-31T09:12:32.221640,28 (118),right,1,3,right,neither,4,,7,7,,,,,TEST_256
256,2025-08-31T09:47:53.221640,28 (118),full,2,4,neither,neither,6,,,1,2,7,6,6,TEST_256
256,2025-08-31T09:54:05.221640,29 (187),left,0,4,neither,neither,1,6,,6,,,2,4,TEST_256
256,2025-08-31T09:47:45.221640,29 (187),right,1,6,neither,neither,7,,,1,,,1,6,TEST_256
256,2025-08-31T09:35:03.221640,29 (187),full,2,7,neither,right,1,,1,,6,5,1,,TEST_256
256,2025-08-31T09:31:30.221640,30 (180),left,0,2,left,right,4,,1,,,,,,TEST_256
256,2025-08-31T08:59:38.221640,30 (180),right,1,1,right,neither,5,7,,5,1,6,,1,TEST_256
256,2025-08-31T09:40:17.221640,30 (180),full,2,3,right,left,4,4,1,,,7,5,2,TEST_256
256,2025-08-31T08:56:04.221640,31 (197),left,0,6,neither,right,7,4,1,7,,1,3,1,TEST_256
256,2025-08-31T09:24:47.221640,31 (197),right,1,7,right,right,3,1,,,,1,,,TEST_256
256,2025-08-31T09:12:43.221640,31 (197),full,2,4,right,left,7,,6,7,,,6,,TEST_256
256,2025-08-31T09:06:44.221640,32 (151),left,0,3,left,left,2,,,,7,,1,,TEST_256
256,2025-08-31T09:35:34.221640,32 (151),right,1,6,right,right,4,6,,,,7,,7,TEST_256
256,2025-08-31T09:11:12.221640,32 (151),full,2,1,neither,left,6,,,,3,3,,3,TEST_256
256,2025-08-31T08:59:57.221640,33 (186),left,0,5,left,left,4,4,,,5,,,3,TEST_256
256,2025-08-31T09:46:37.221640,33 (186),right,1,3,left,neither,5,4,4,5,,6,5,5,TEST_256
256,2025-08-31T09:21:47.221640,33 (186),full,2,2,left,neither,3,,,,,,4,3,TEST_256
256,2025-08-31T09:54:15.221640,34 (127),left,0,1,left,left,4,,2,,,4,3,2,TEST_256
256,2025-08-31T09:54:34.221640,34 (127),right,1,5,left,right,4,5,5,7,,,4,4,TEST_256
256,2025-08-31T09:21:38.221640,34 (127),full,2,1,neither,left,1,6,,,,1,,,TEST_256
256,2025-08-31T09:37:49.221640,35 (192),left,0,4,right,neither,3,1,4,4,,,6,6,TEST_256
256,2025-08-31T09:25:10.221640,35 (192),right,1,1,right,left,6,2,,,,,,,TEST_256
256,2025-08-31T09:48:27.221640,35 (192),full,2,6,left,neither,7,7,,7,1,,,,TEST_256
