pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
235,2025-08-29T19:29:44.221640,27 (103),right,1,2,left,left,7,,,,,3,5,3,TEST_235
235,2025-08-29T19:24:24.221640,27 (103),full,2,1,right,neither,2,,5,,2,,,,TEST_235
235,2025-08-29T19:06:24.221640,28 (117),left,0,6,left,left,6,,2,,,1,7,4,TEST_235
235,2025-08-29T18:57:22.221640,28 (117),right,1,5,neither,neither,6,,,,6,,7,5,TEST_235
235,2025-08-29T19:09:51.221640,28 (117),full,2,1,neither,right,1,4,5,2,2,,,3,TEST_235
235,2025-08-29T18:56:23.221640,29 (127),left,0,2,left,neither,6,1,4,1,2,,,1,TEST_235
235,2025-08-29T19:14:36.221640,29 (127),right,1,4,neither,right,3,,,4,,,,1,TEST_235
235,2025-08-29T19:32:18.221640,29 (127),full,2,6,neither,right,1,2,7,,,3,,3,TEST_235
235,2025-08-29T19:00:27.221640,30 (160),left,0,7,left,neither,6,6,6,1,,,,,TEST_235
235,2025-08-29T18:49:34.221640,30 (160),right,1,2,right,left,7,6,3,,7,,,,TEST_235
235,2025-08-29T18:57:13.221640,30 (160),full,2,6,left,neither,3,2,4,1,5,,2,,TEST_235
235,2025-08-29T19:30:29.221640,31 (130),left,0,1,neither,left,6,2,,,2,6,,,TEST_235
235,2025-08-29T19:02:27.221640,31 (130),right,1,7,neither,left,1,,,,1,2,3,,TEST_235
235,2025-08-29T19:15:54.221640,31 (130),full,2,3,right,neither,3,6,,,,,3,,TEST_235
235,2025-08-29T19:30:57.221640,32 (142),left,0,6,neither,neither,4,,5,6,,7,5,,TEST_235
235,2025-08-29T19:27:32.221640,32 (142),right,1,6,left,right,5,7,6,,3,,,6,TEST_235
235,2025-08-29T19:35:33.221640,32 (142),full,2,1,right,neither,6,,,,,,7,4,TEST_235
235,2025-08-29T19:07:33.221640,33 (122),left,0,3,right,right,5,,3,,3,5,4,,TEST_235
235,2025-08-29T18:51:13.221640,33 (122),right,1,2,right,right,7,,,5,6,4,,6,TEST_235
235,2025-08-29T18:44:53.221640,33 (122),full,2,4,neither,left,5,,,,,,,,TEST_235
235,2025-08-29T18:47:28.221640,34 (115),left,0,6,right,left,1,,5,,7,,3,7,TEST_235
235,2025-08-29T19:37:22.221640,34 (115),right,1,7,neither,neither,5,7,4,6,,,,6,TEST_235
235,2025-08-29T18:46:07.221640,34 (115),full,2,7,neither,right,7,,2,2,,2,,1,TEST_235
235,2025-08-29T19:22:11.221640,35 (145),left,0,7,right,left,5,3,7,,,5,5,4,TEST_235
235,2025-08-29T19:35:23.221640,35 (145),right,1,6,left,neither,2,,6,,7,,,,TEST_235
235,2025-08-29T18:45:26.221640,35 (145),full,2,2,neither,neither,4,6,7,6,,,,,TEST_235
