pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
242,2025-08-26T08:21:18.221640,9 (159),left,0,4,right,neither,7,3,,2,,6,2,5,TEST_242
242,2025-08-26T08:38:50.221640,9 (159),right,1,1,left,neither,1,,,,,,,6,TEST_242
242,2025-08-26T08:25:33.221640,9 (159),full,2,3,right,left,3,2,,,,3,,5,TEST_242
242,2025-08-26T07:51:05.221640,10 (151),left,0,5,neither,neither,2,7,,,,6,7,,TEST_242
242,2025-08-26T08:24:31.221640,10 (151),right,1,3,left,left,5,,,,,3,6,3,TEST_242
242,2025-08-26T08:40:18.221640,10 (151),full,2,4,neither,right,6,,1,1,5,3,5,6,TEST_242
242,2025-08-26T08:12:40.221640,11 (138),left,0,3,right,left,4,7,2,6,,2,5,,TEST_242
242,2025-08-26T07:53:43.221640,11 (138),right,1,1,left,neither,6,1,,2,,2,,7,TEST_242
242,2025-08-26T07:51:47.221640,11 (138),full,2,7,neither,right,4,4,,,7,,,7,TEST_242
242,2025-08-26T08:14:32.221640,12 (140),left,0,5,right,right,1,,3,2,,,1,1,TEST_242
242,2025-08-26T08:01:52.221640,12 (140),right,1,6,right,left,4,7,3,1,,,6,,TEST_242
242,2025-08-26T08:04:23.221640,12 (140),full,2,3,right,neither,3,2,3,1,,,3,,TEST_242
242,2025-08-26T07:53:30.221640,13 (186),left,0,4,left,neither,4,1,5,,,,,,TEST_242
242,2025-08-26T08:13:36.221640,13 (186),right,1,2,right,neither,5,,,7,4,1,,1,TEST_242
242,2025-08-26T08:27:40.221640,13 (186),full,2,5,right,neither,7,4,4,4,,3,,1,TEST_242
242,2025-08-26T08:20:40.221640,14 (160),left,0,2,neither,left,7,,3,7,,6,5,,TEST_242
242,2025-08-26T08:02:26.221640,14 (160),right,1,6,left,right,2,,,,,,5,7,TEST_242
242,2025-08-26T07:52:22.221640,14 (160),full,2,4,left,neither,3,1,1,,4,2,,3,TEST_242
242,2025-08-26T08:43:59.221640,15 (175),left,0,6,right,right,1,2,,6,,,6,,TEST_242
242,2025-08-26T08:06:04.221640,15 (175),right,1,6,right,left,2,4,,,6,4,5,5,TEST_242
242,2025-08-26T08:41:37.221640,15 (175),full,2,3,left,neither,4,7,4,2,,,3,,TEST_242
242,2025-08-26T08:03:10.221640,16 (195),left,0,4,neither,right,3,4,,6,5,4,,1,TEST_242
242,2025-08-26T07:48:05.221640,16 (195),right,1,3,right,neither,1,,3,1,7,,,,TEST_242
242,2025-08-26T08:20:58.221640,16 (195),full,2,7,left,neither,7,,,7,3,,6,4,TEST_242
242,2025-08-26T08:38:43.221640,17 (103),left,0,2,right,right,1,5,,,,6,1,2,TEST_242
242,2025-08-26T07:55:55.221640,17 (103),right,1,1,right,left,4,4,,6,,,,5,TEST_242
242,2025-08-26T08:27:41.221640,17 (103),full,2,3,left,right,5,,6,,,,5,,TEST_242
242,2025-08-26T08:26:25.221640,18 (182),left,0,6,right,neither,2,,7,,6,,,1,TEST_242
242,2025-08-26T08:03:52.221640,18 (182),right,1,7,right,neither,1,,,,4,,,,TEST_242
242,2025-08-26T08:21:51.221640,18 (182),full,2,5,right,left,6,,,4,5,,,1,TEST_242
242,2025-08-26T08:45:10.221640,19 (173),left,0,4,right,neither,3,,7,,5,,,,TEST_242
242,2025-08-26T08:36:16.221640,19 (173),right,1,4,right,left,4,5,,4,6,,,,TEST_242
242,2025-08-26T08:37:43.221640,19 (173),full,2,6,neither,left,4,7,,,2,1,7,6,TEST_242
242,2025-08-26T08:43:35.221640,20 (100),left,0,1,right,left,3,,4,,6,3,,,TEST_242
242,2025-08-26T08:06:18.221640,20 (100),right,1,1,neither,right,2,5,,,,,4,,TEST_242
242,2025-08-26T08:11:04.221640,20 (100),full,2,7,left,right,2,7,,1,6,6,,,TEST_242
242,2025-08-26T08:20:42.221640,21 (118),left,0,3,left,neither,7,,1,,,4,,6,TEST_242
242,2025-08-26T07:47:37.221640,21 (118),right,1,7,neither,neither,3,3,,,,,,,TEST_242
242,2025-08-26T07:52:43.221640,21 (118),full,2,1,neither,right,1,4,,,3,3,3,4,TEST_242
242,2025-08-26T07:49:11.221640,22 (175),left,0,7,neither,neither,5,6,1,6,,6,,3,TEST_242
242,2025-08-26T08:17:58.221640,22 (175),right,1,7,neither,left,7,,6,7,,6,7,,TEST_242
242,2025-08-26T08:40:34.221640,22 (175),full,2,7,neither,right,4,,,2,2,,,,TEST_242
242,2025-08-26T07:48:07.221640,23 (110),left,0,7,right,right,6,,1,,2,1,,,TEST_242
242,2025-08-26T07:49:51.221640,23 (110),right,1,7,left,right,2,,4,1,3,,,,TEST_242
242,2025-08-26T08:47:32.221640,23 (110),full,2,7,neither,right,1,,6,,5,1,,,TEST_242
242,2025-08-26T08:46:34.221640,24 (199),left,0,5,left,right,6,7,2,,7,,,,TEST_242
242,2025-08-26T08:15:27.221640,24 (199),right,1,6,neither,left,3,,5,7,1,4,,4,TEST_242
242,2025-08-26T08:40:18.221640,24 (199),full,2,6,right,right,1,,,1,,1,3,1,TEST_242
242,2025-08-26T08:24:57.221640,25 (167),left,0,2,left,right,3,7,5,,,7,5,4,TEST_242
242,2025-08-26T08:43:20.221640,25 (167),right,1,6,neither,right,7,7,1,3,3,2,,5,TEST_242
242,2025-08-26T08:38:41.221640,25 (167),full,2,1,left,right,3,,2,,,,,,TEST_242
242,2025-08-26T08:37:42.221640,26 (129),left,0,5,left,right,1,,,,6,7,,4,TEST_242
242,2025-08-26T08:19:34.221640,26 (129),right,1,6,left,left,7,,,,,4,5,,TEST_242
242,2025-08-26T07:49:03.221640,26 (129),full,2,4,right,neither,3,,,4,6,5,5,,TEST_242
242,2025-08-26T08:15:32.221640,27 (126),left,0,6,right,left,5,,5,2,,1,,,TEST_242
242,2025-08-26T08:30:41.221640,27 (126),right,1,4,neither,neither,4,,,,,7,5,4,TEST_242
242,2025-08-26T08:17:05.221640,27 (126),full,2,7,right,neither,3,,6,1,,2,5,3,TEST_242
242,2025-08-26T08:27:28.221640,28 (112),left,0,6,neither,left,7,,4,3,3,3,,,TEST_242
242,2025-08-26T07:51:54.221640,28 (112),right,1,5,right,left,5,4,,,5,,7,1,TEST_242
242,2025-08-26T08:13:48.221640,28 (112),full,2,3,neither,neither,4,7,,,1,,,,TEST_242
242,2025-08-26T08:43:01.221640,29 (145),left,0,6,neither,neither,1,7,3,,,2,7,2,TEST_242
242,2025-08-26T08:44:17.221640,29 (145),right,1,7,left,right,3,,2,,,2,,,TEST_242
242,2025-08-26T08:47:15.221640,29 (145),full,2,5,left,right,1,,2,,,3,3,,TEST_242
242,2025-08-26T07:53:49.221640,30 (198),left,0,1,neither,neither,4,,,4,,,6,,TEST_242
242,2025-08-26T08:08:45.221640,30 (198),right,1,2,neither,left,4,,5,6,5,,,2,TEST_242
242,2025-08-26T07:56:57.221640,30 (198),full,2,3,right,right,5,2,,4,,,6,,TEST_242
242,2025-08-26T07:58:40.221640,31 (141),left,0,6,neither,left,4,,5,6,4,5,,,TEST_242
242,2025-08-26T08:34:42.221640,31 (141),right,1,4,left,right,3,,6,5,2,,,,TEST_242
242,2025-08-26T08:46:55.221640,31 (141),full,2,1,left,left,2,1,2,6,,,1,1,TEST_242
242,2025-08-26T07:49:31.221640,32 (182),left,0,6,left,left,1,6,7,4,7,,,,TEST_242
242,2025-08-26T08:02:09.221640,32 (182),right,1,3,neither,right,5,2,1,1,,,,7,TEST_242
242,2025-08-26T07:48:06.221640,32 (182),full,2,2,left,left,3,,,,,,3,,TEST_242
242,2025-08-26T08:28:31.221640,33 (105),left,0,6,left,neither,3,,,1,,,7,1,TEST_242
242,2025-08-26T08:45:28.221640,33 (105),right,1,1,neither,neither,4,1,,3,1,,4,1,TEST_242
242,2025-08-26T08:34:11.221640,33 (105),full,2,6,neither,neither,3,,3,7,,,2,3,TEST_242
242,2025-08-26T08:38:13.221640,34 (124),left,0,4,right,left,5,4,,3,2,,1,,TEST_242
242,2025-08-26T08:40:50.221640,34 (124),right,1,4,left,neither,2,2,,,2,,2,,TEST_242
242,2025-08-26T08:23:10.221640,34 (124),full,2,5,left,right,1,,,4,,6,3,,TEST_242
242,2025-08-26T08:04:54.221640,35 (114),left,0,6,neither,neither,6,1,2,4,,1,1,5,TEST_242
242,2025-08-26T08:08:56.221640,35 (114),right,1,6,neither,neither,3,,,,,6,,,TEST_242
242,2025-08-26T07:51:32.221640,35 (114),full,2,3,right,neither,2,,,,2,,3,,TEST_242
