pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
205,2025-08-30T16:25:46.221640,30 (124),right,1,7,right,left,4,6,1,,,3,6,,TEST_205
205,2025-08-30T16:19:08.221640,30 (124),full,2,4,right,neither,7,3,5,,5,7,,,TEST_205
205,2025-08-30T16:28:11.221640,31 (168),left,0,6,right,right,7,6,5,5,,,,,TEST_205
205,2025-08-30T16:21:17.221640,31 (168),right,1,6,left,right,3,,,,,5,,,TEST_205
205,2025-08-30T16:45:43.221640,31 (168),full,2,5,right,left,2,4,2,5,1,6,,,TEST_205
205,2025-08-30T15:46:10.221640,32 (103),left,0,3,left,right,2,,,2,,1,,5,TEST_205
205,2025-08-30T15:58:25.221640,32 (103),right,1,6,neither,left,2,,5,,,1,,,TEST_205
205,2025-08-30T16:04:07.221640,32 (103),full,2,2,right,left,4,,7,3,,4,7,,TEST_205
205,2025-08-30T16:38:36.221640,33 (182),left,0,4,left,neither,2,1,,4,4,3,4,,TEST_205
205,2025-08-30T16:03:02.221640,33 (182),right,1,2,right,neither,1,,,,1,,,,TEST_205
205,2025-08-30T16:33:41.221640,33 (182),full,2,5,left,left,6,5,,6,,5,5,3,TEST_205
205,2025-08-30T16:00:22.221640,34 (156),left,0,2,right,left,2,,2,1,,6,,1,TEST_205
205,2025-08-30T16:20:57.221640,34 (156),right,1,5,right,left,5,,5,2,,2,2,5,TEST_205
205,2025-08-30T16:13:00.221640,34 (156),full,2,6,neither,neither,2,,4,,4,4,,1,TEST_205
205,2025-08-30T16:18:39.221640,35 (134),left,0,2,right,left,3,7,1,6,,5,4,,TEST_205
205,2025-08-30T16:14:00.221640,35 (134),right,1,1,neither,right,6,,6,,,6,,,TEST_205
205,2025-08-30T16:09:25.221640,35 (134),full,2,7,left,neither,7,2,,2,,3,,2,TEST_205
